ID,VisaType,VisaEntry,Consulate,Major,Status,CheckDate,CompleteDate,WaitingDays,Comments
yuriisgood,F1,Renewal,GuangZhou,ee control,Clear,2012-07-23,2012-08-13,21,"O直接要简历，教授简介，研究计划。

这是第三次签证也是第二次返签，每次签证都被check已经习惯了，第一次被check了23天，第二次很快，就一周。这次说要3周，我的机票正好是三周后的，VO说很可能来不及了，叫我做好改签机票的准备。

我打算先等两周看看，到那时候还没消息我再改签。


====================
今天email查询结果

尊敬的申请人:

感谢您的来邮。

您的护照已经在（8月14日） 交到邮局。邮件交付到邮局时，邮局会以手机短信的方式通知申请人（邮单上收件人的手机号）。申请人也可以通过拨打11185 或登陆EMS的网站查询。

回复本邮件，请通过网上提交：http://guangzhou-ch.usembassy-china.org.cn/niv-form.html. 直接回复将不被接收。

此致
美国驻广州总领事馆非移民部"
luo8080,F1,Renewal,GuangZhou,EE,Clear,2012-07-23,2012-08-08,16,
noool,F1,Renewal,GuangZhou,Computer Science,Clear,2012-07-24,2012-08-21,28,"hecked for the second time!!!

Applied on July 24
Issued on Aug 17
Received on Aug 21"
gehanxiao,F1,Renewal,BeiJing,MECHANICAL ENGR,Clear,2012-07-24,2012-08-09,16,
LUCK MICKY,J1,New,GuangZhou,pathophysiology,Pending,2012-07-24,,2434,
ledsphere,F1,New,ShangHai,N/A,Pending,2012-07-24,,2434,
jixiang,H1,Renewal,ChengDu,EE,Clear,2012-07-25,2012-08-16,22,ζcheckҲû⡣
liupengyu,J1,New,BeiJing,EE,Clear,2012-07-25,2012-08-14,20,
yangkai,J1,New,BeiJing,Mechanical Engineering,Clear,2012-07-25,2012-10-18,85,
wuxian_hum,F1,New,BeiJing,Cartography and GIS,Clear,2012-07-26,2012-08-14,19,
qq,H1,Renewal,GuangZhou,N/A,Pending,2012-07-26,,2432,
zkhust,B1,New,BeiJing,Material Science and Enge,Clear,2012-07-26,2012-08-14,19,"6ǩVOֱӸ˵Ҫ˲2-3ܡ12ſᣬ˵æӼǲһü⼸ʹݷʼѯǩ֤״̬Ѿ͵޷ƣҲû취Ӽֻܵȴ
ڼһֱѯԼǩ֤״̬Ϊ12ſᡣ14ҲüģյʼȡҲˡκܱ硣ҵĽѵǩǩԺҲˡ򹫵̫ˣԼԤԼʱ϶üġҽϵǩʱ䣬н1¡"
billchenxr,J1,New,ChengDu,information systems,Clear,2012-07-26,2012-08-21,26,"aiting for such a long time
clearˡ
ܻûֱӸ¹ݷţDC绰ûãͨ¹վǷţҪǻᷳܵģÿһţֱǸ˵żĳΪֹ
յʼȥEMSȡȻû˵ѾclearˣǱȥȡӦclearˡѾˣʼBTWֻҪ㷢ǿ϶ظģ㻹Ǻ
821żĳ822žյˡ
ףҺˣ"
pavlova,B2,New,HongKong,N/A,Clear,2012-07-26,2012-08-13,18,"eems that US would like to have CVs of all the engineers over the world.

Gonna go and hand in the passport today.

Good luck to everyone."
mike,F1,New,ChengDu,biology ,Clear,2012-07-26,2012-09-04,40,˶finallygood luck everyone
muyu2012,F1,Renewal,GuangZhou,Biochem,Clear,2012-07-27,2012-08-23,27,"lessing to get my visa soon! 

Called DOS at 8/23/2012 (US time 8/22) and was told visa was issued!

Receive EMS note at 8/23/2012!"
xhh927,L1,Renewal,BeiJing,N/A,Pending,2012-07-27,,2431,
icegrass,J1,New,ShangHai,CS,Clear,2012-07-27,2012-08-16,20,
yh,F1,New,BeiJing,Mechanical Engineering,Clear,2012-07-27,2012-08-15,19,
Orchid,J1,New,HongKong,Electrical &amp; Computer Eng,Clear,2012-07-27,2012-08-14,18,"he VO (a young guy) didn't ask me a lot of questions. The key question was 'what will you do in the US'. I provided a simple and general answer of my research topic by avoiding sensitive words. He was content with it and said 'it's interesting'. 

However, when he saw the information that I would go to department of electrical and computer engineering, he seemed to be a little bit surprised, and confirmed it with me. It was from this point that he decided to check me, I think. After two more simple questions such as 'when will you start your program', he asked me to go back to seats and wait, till the other VO call me and ask me some more questions. 

After a while, the other VO just asked for my CV, contract, information of future boss, research plan, AND itinerary (nobody mentioned it before, and I didn't prepare it. So the VO asked me to email her the itinerary afterwards). She said I should wait about two weeks, and they will call me to come back, with my passport and DS2019. I received a yellow paper with words that my application was not approved because of lacking necessary documents (flight itinerary). 

I emailed the itinerary two hours later, and received an auto-reply saying that my application is going through an administrative processing...


VO called at 8:30 this morning (8.14), asking me to handle in the passport."
Ŷ,B2,New,ChengDu,N/A,Clear,2012-07-27,2013-06-20,328,Сһ갡ڹ
Jinge,H1,New,GuangZhou,EE,Clear,2012-07-30,2012-08-25,26,
Gerald,F1,New,ChengDu,SE,Clear,2012-07-30,2012-08-21,22,
aaaaaaaaaaaa,F1,New,BeiJing,ee,Pending,2012-07-30,,2428,
JOHN,F1,Renewal,BeiJing,civil engineering,Clear,2012-07-30,2012-08-22,23,t may take 3 to 5 weeks
20120730,F1,Renewal,GuangZhou,N/A,Clear,2012-07-30,2012-09-05,37,"ǩҪcvǩݲϵʱԱ˵cv˻˵ġ
ǩʱvo˵cv˻أVOͻ˾䣺Yeah
ʲôûֱ˵Ҫ3administrative processingʱ֪checkѯܷһ˾䣺I can cancel your visa.ֻ˵Ǻðɡ

Ѿ3ˣûϢ
ϣҶõǩ֤쿪ѧ˶

9/5 ¹ݻ˵clearҪһ֤
9/6ˢems

ףclear."
amykk,F1,Renewal,BeiJing,EE,Clear,2012-07-30,2012-08-16,17,"εǩһεǩCheckڶҪ󲹳Ŀ˵ǩ˵ʦCVѧϰƻĿ˵VO˵passҪԼ2process

10յclearʼ׼ϵȡ

8.17ֱӵŵȣһʹݳPTL


Thank God

P.s.ų֧ÿ630ӵ¼лգڶᴦ"
5784630,J1,New,ShenYang,N/A,Pending,2012-07-31,,2427,
turboaero,J1,New,BeiJing,ME,Clear,2012-07-31,2012-08-21,21,
denis,F1,New,BeiJing,Materials ,Clear,2012-07-31,2012-08-20,20,
littlestone,F1,Renewal,Toronto,Chemistry,Clear,2012-07-31,2012-08-24,24,"tay in Canada for 3 weeks now. Bless to clear soon!!
Finally clear! Bless all the checkees clear soon"
quickclear,F1,New,ShangHai,ME,Clear,2012-07-31,2012-08-21,21,"ǩVOͨˣҼʦѧϰƻȻŷۺۺСֽͷҪ2-3ܣ绹ûصҾͽӵʹݵ绰ѯ˼ϵĶϣܹclearҪѧ~~bless

-------------------------------------------
ʹĵȴڻ˺ýҲͽк¶ĥɡ
ĺգҲˣҾҪˣǩ֤һҪԽǩԽã

պܣʱ׼ȷȵܵʱЩˣÿ췢һʼShanghai NIVǺܿյģظ˵С20ŷʼٳδأǿҵԤҪˡ21յShanghai NIVʼ˵is coming to an end.ţ
8.219鵽EMSϢ
8.22缴յǩ֤

ֻбcheck˲׵ȴʹ࣬ϣҵľвοclear"
Sean,F1,Renewal,BeiJing,CS,Pending,2012-08-01,,2426,
piratevirus,F1,Renewal,BeiJing,CS,Clear,2012-08-01,2012-08-20,19,"_detail.php?casenum=42875"" on="""" pass""!!)="""" target=""_blank"" title=""Submitted F-1 renewal application through CITIC Bank on 07.26;
Asked for an interview on 07.30;
Passed the interview on 08.01; (VO said "" told="""" under="""" was="""
sunheroy,B2,New,Toronto,Medical Physics,Clear,2012-08-02,2012-09-17,46,
grapefruit,F1,Renewal,BeiJing,AE,Clear,2012-08-02,2012-09-19,48,"t is such a long process...finally got the email from the embassy:

We are happy to inform you that your visa application has been approved.  Your passport will be available in three to five business days from the date of this email. 

Bless everyone!"
wxhxyn,F1,New,ShenYang,EE,Pending,2012-08-02,,2425,
wpqmanu,F1,Renewal,BeiJing,EECS,Clear,2012-08-02,2012-08-29,27,"eceived Email from US Embassy for clearance today (8/29). Another 1-month check. Have to rebook the airline ticket!

8/31 passport received"
done,F1,New,ChengDu,CS,Clear,2012-08-02,2012-08-22,20,"lear: 18-AUG-2012
receive: 22-AUG-2012"
keyring425,J1,New,Others,Biology,Clear,2012-08-03,2012-08-22,19,
Jumbo,F1,New,BeiJing,Biomedicine,Clear,2012-08-03,2012-08-13,10,"ugust 13, visa issued.
August 14, passport received"
LT,J1,New,GuangZhou,ME,Pending,2012-08-06,,2421,
Boatman,F1,Renewal,BeiJing,Ocean Engineering,Clear,2012-08-06,2012-09-04,29,
ellen,F1,Renewal,ShangHai,N/A,Pending,2012-08-06,,2421,
satoshi,F1,Renewal,BeiJing,biology,Clear,2012-08-06,2012-08-21,15,
kfy,B2,New,ChengDu,N/A,Clear,2012-08-06,2012-08-27,21,
M87,F1,Renewal,BeiJing,Neuroscience,Clear,2012-08-06,2012-09-10,35,"/6: VO said 2 weeks maximum. 
8/27: Called DOS, stilling pending at the embassy. Faxed the embassy, no reply.
9/5: still no news. Emotion started to break down.
9/7 (friday). Called DOS. Pending at the embassy.
9/10 (monday). Call the Beijing embassy number (branch 4467). Told AP is over last week. Emailed Beijing_Visa at 4:05 pm to request my passport. Beijing_Visa sent out official approval email at 4:38 pm. What a relief!
9/13. Received passport.  Clearance date: 8/30. They did not work on it at all for a week! 
"
kosjakin,J1,New,ShangHai,Chemical Engineering,Clear,2012-08-06,2012-08-22,16,"nterview on August 6th, August 22nd recieved message, I can take my passport back from the post office."
zijinyouyou,F1,New,ShangHai,Mechanical Engineering(Ma,Pending,2012-08-06,,2421,
stoundmire,F1,New,BeiJing,CS,Clear,2012-08-06,2012-08-23,17,mail notification
zacli,J1,New,BeiJing,Mechanical Engineering,Pending,2012-08-06,,2421,
lxm1117,F1,Renewal,GuangZhou,Neuroscience,Clear,2012-08-06,2012-08-24,18,ust got an email saying that the administrative processing is done. waiting for ems now.
JD,F1,Renewal,GuangZhou,pharmaceutical sciences,Pending,2012-08-07,,2420,
wenw,J1,New,BeiJing,EE,Clear,2012-08-07,2012-09-10,34,
HJX,J1,New,ShangHai,Pharmacology,Clear,2012-08-07,2012-08-28,21,"7/08, interview, VO: check two weeks 

24/08, DOS: pending

28/08, DOS: issued

29/08, Shanghai NIV (Email): Your visa was issued and was sent by EMS."
Yang,F1,Renewal,BeiJing,ChE,Clear,2012-08-07,2012-08-28,21,"/30 citic bank,third time for same school, different major, different level
8/6 ask for interview,
8/7 interview, asked lots of questions about my advisor and research,PASS
8/8 ask me to fax my CV,
8/9 ask me to email my CV,
8/20 call DOS, APing
8/23 call DOS, APing
8/27 call DOS, APing
8/28 Email notification 14:09
8/30 pick up passport from citic bank"
lonely_ninja,F1,New,BeiJing,Mechanical Engineering,Clear,2012-08-07,2012-08-24,17,mail Noticed. 
Xiaolong,B1,New,Montreal ,N/A,Clear,2012-08-08,2012-09-04,27,"learance received in August and notified by email on Sep. 4,2012 after the Labor Day holiday! Good luck!"
tutu,F1,New,BeiJing,ME,Clear,2012-08-08,2012-08-28,20,mail notification on half past two in the afternoon. May everyone good luck!
zhuxyc,J1,New,BeiJing,MAE,Clear,2012-08-09,2012-09-27,49,
wjxfm,F2,New,ChengDu,materials science and eng,Clear,2012-08-09,2012-08-29,20,29յգ֮ǰûʼ߶ѣclearance received 25 Augissue date 28 Aug.God bless everyone!
Fox,F1,Renewal,BeiJing,N/A,Clear,2012-08-09,2012-08-29,20,"


DOSĵ绰˵pending.
29յbeijingnivʼ˵approved30յһ⣬Ȼ󿴵ģڶĹˣڱ2커ҲûУŵҲ֪Ҫȼ졣

绰DOSpendingȷôõա"
1,F1,Renewal,GuangZhou,N/A,Pending,2012-08-09,,2418,
guoshi1984,F1,Renewal,BeiJing,Physics,Clear,2012-08-09,2012-08-30,21,
HH,F1,New,GuangZhou,Ocean Engineering,Clear,2012-08-10,2012-09-05,26,
bw,F1,New,ShangHai,CS,Clear,2012-08-10,2012-08-28,18,isa delivered on Sep 6th 
shanshan,F1,New,BeiJing,MBA,Clear,2012-08-10,2012-09-06,27,
agnes,F2,New,ChengDu,N/A,Clear,2012-08-10,2012-09-05,26,邮件去大使馆，结果是没有办邮寄。8月29号clear
defmacro,F1,Renewal,ShenYang,ECE,Clear,2012-08-10,2012-09-04,25,
EDWARDLWP,L1,New,BeiJing,N/A,Pending,2012-08-10,,2417,
xiaohangzi,H1,New,BeiJing,Physics,Clear,2012-08-10,2012-08-29,19,"ransfered from J1 visa, but the VO didn't not asked for i979 for J1 waiver. Not sure will ask us to give more documents later. I was told it takes 3-4 weeks to receive passport with visa.

Update:
Received clear notice email from Beijing_NIV@state.gov today 10:06 AM. Good luck to everyone. "
Eva,F1,Renewal,GuangZhou,Biology,Clear,2012-08-13,2012-09-05,23,
Shangwen_ren,F1,Renewal,BeiJing,Math,Clear,2012-08-13,2012-09-07,25,"alled DOS on Sept 4th, Pending
Called again on Sept 5th, STILL Pending
Called Beijing Emassy, they told me AP was over. Then wrote to Beijing Embassy, they wrote back visa has been approved. "
Eva,F1,Renewal,GuangZhou,Biology,Pending,2012-08-13,,2414,
Kate,B1,New,GuangZhou,EE,Clear,2012-08-13,2012-09-04,22,"ot email reply:
The administrative processing of your visa application received clearance.  But we still need a week to finish adjudication and visa printing.  We will return your passport by EMS as soon as possible.  The EMS will send text message to applicant's cell phone (as listed in EMS
waybill) upon receiving package from the Consulate.  Mailing status is also available on 11185 or EMS website.  Thank you for your understanding and patience
"
sherrywjj,F1,Renewal,HongKong,Neuroscience,Clear,2012-08-13,2012-08-28,15,O told me that my visa was approved but called me back in an hour and asked me for additional information and said my visa needs administrative processing. Additional material sent to the US embassy on the same day afternoon. Call on 8.28.12 saying that I can handle in the passport in the afternoon because they are busy in the morning. Good luck to everyone!
yamknightt,H1,Renewal,GuangZhou,Chemistry,Clear,2012-08-13,2012-08-29,16,"/29 Emailed Guangzhou NIV, they told me the administrative review was done but they still need approximately a week to process the visa....
9/1 EMS was sent out yesterday and would arrive today."
Jefferschen,B1,Renewal,ShangHai,Biochemical Engineering,Clear,2012-08-13,2012-08-28,15,"his time is very fast, only 2 weeks. God bless!"
waiting9,J1,New,ShangHai,CS,Clear,2012-08-14,2012-09-11,28,
Eastzone,F1,Renewal,GuangZhou,Electrical Engineering,Clear,2012-08-14,2012-09-04,21,"="""" emailed="""" ems="""" guangzhou="""" href=""./personal_detail.php?casenum=42532"" is="""" message="""" no="""" on="""" received="""" reply="""" target=""_blank"" title=""Called DOS on 8/31. Still pending AP.
Got email reply on 9/4 from Guangzhou consulate, claiming the AP is complete
Called DOS on 9/4. Still pending AP. Will update again once got visa.
Called DOS on 9/5. Was told visa "" today"".="""
osirpt,J1,New,BeiJing,Chemistry,Clear,2012-08-16,2012-09-10,25,
sunrise,H1,New,GuangZhou,EE,Clear,2012-08-16,2012-09-06,21,"16ǩһֱûյclearʼ9619.06յEMS֪ͨǩ֤ʼѴӹӼĳ97յǩ֤գȻδյʹclearʼ˷ʼʱܡSOONER OR LATER,GOOD LUCK EVERYONE!"
lament007,F1,Renewal,GuangZhou,Biomedical Imaging,Clear,2012-08-16,2012-09-19,34,t takes 5 weeks to clear
littlegirl,F1,Renewal,ShangHai,Biochemistry,Clear,2012-08-16,2012-09-06,21,"/2 send to Guangzhou for drop-off service, 8/15 send back to Shanghai and informed to turn in extra materials, 8/16 meet visa officer and checked. 9/6 got phone call from delivery person, without email notify from Shanghai embassy."
dd1896,H1,New,ShangHai,EE,Clear,2012-08-16,2012-09-07,22,"sked questions about work&amp;education experience, company, salary.
Completed without email notification.
"
checkeesny,F1,Renewal,BeiJing,Chemistry,Clear,2012-08-16,2012-09-04,19,
chinalucy525,B1,New,BeiJing,meteorology,Clear,2012-08-16,2012-09-04,19,"n="""" business="""" date="""" days="""" email."",however,="""" fetch="""" few="""" five="""" for="""" from="""" great="""" happy="""" has="""" have="""" href=""./personal_detail.php?casenum=43028"" i="""" in="""" inform="""" my="""" of="""" passport="""" passport.="""" patient="""" still="""" target=""_blank"" that="""" the="""" this="""" three="""" title=""16/08 interviewed, get the administrative processing and fax them with the paper abstract.
04/09 informed by Beijing_NIV@state.gov email, saying that"" to="""" visa="""" waiting="""" we="""" will="""" with="""" you="""" your="""
checking12,F1,Renewal,GuangZhou,Microbiology,Clear,2012-08-17,2012-09-12,26,"eceived ems text notification on the 09/12, and got the visa two days later. Good luck everyone!"
Gummypanda,F1,Renewal,ShangHai,ME,Clear,2012-08-17,2012-09-10,24,"012-8-17 checked at shanghai, vo said 1-2 weeks
2012-9-10 later that night called DOS, told visa was issued on Sep7th.
2012-9-10 received passport at around 11am

good luck to all"
yoooda,F1,Renewal,ShangHai,Physics,Clear,2012-08-17,2012-09-11,25,"isa issued on sep10
get ems at sep11 6pm"
pullman,J1,New,BeiJing,Physics,Clear,2012-08-17,2012-09-06,20,"1, physics, get email notification in this morning from Beijing_Visa.
good luck to everyone!"
Kevin,B1,New,GuangZhou,Automation,Clear,2012-08-17,2012-09-12,26,
checking12,F1,Renewal,GuangZhou,Microbiology,Pending,2012-08-17,,2410,
chris.dl,H1,Renewal,BeiJing,CS,Clear,2012-08-20,2012-10-16,57,"ot the email in the morning from the embassy. 57 days!!

Bless all!"
csxtyang,H1,New,BeiJing,CS,Clear,2012-08-20,2012-09-14,25," was a F1 student, graduated in August, came back to China for summer vacation and will go back to US to start working using H1B. Received email notification today."
heibaibanma,F1,Renewal,BeiJing,Chemistry,Clear,2012-08-20,2012-09-28,39,
magiceagle,F1,Renewal,BeiJing,Environmental Engineering,Clear,2012-08-20,2012-09-07,18,
pengyu09,J1,New,ShenYang,chemistry,Pending,2012-08-20,,2407,
sushi,J1,New,ShangHai,Biochemistry and Molecula,Clear,2012-08-20,2012-09-08,19,
tjyphilip,B1,New,BeiJing,Automation,Clear,2012-08-20,2012-09-07,18,012-09-07 Beijing_Visa Email Notification - US Visa Approved
sbtxgtjcm,J1,New,BeiJing,CS,Clear,2012-08-21,2012-09-07,17,"n Sep.4 called DOStold that my visa was still pending
sep.7 clear from email"
sunrisedavid,F1,Renewal,BeiJing,EE,Clear,2012-08-21,2012-09-07,17,"E PhD.  Interviewed on 08/21,  told to wait for another 3-4 weeks.

Got email clearance at 10:42am, 09/07.   

Visa printed on 09/10.

Passport sent to the post office on 09/11.

Passport delivered at 5pm,  09/12

Good luck to everyone."
showwowo,F1,Renewal,BeiJing,EE,Clear,2012-08-21,2012-09-07,17,
lianglee,B2,Renewal,BeiJing,N/A,Pending,2012-08-21,,2406,
Sonia,H1,New,ChengDu,Finance,Clear,2012-08-22,2012-11-01,71,
chaeyoung,F1,Renewal,BeiJing,CS,Clear,2012-08-22,2012-10-09,48,ot the email at 10:15am. Good luck to all checkees.
142401198003202,J1,New,GuangZhou,N/A,Pending,2012-08-22,,2405,
dayang,J1,New,Others,EE,Clear,2012-08-22,2012-09-13,22,"nterview  22nd Aug 2012

Approved   13rd Sep 2012

Good luck!!!"
ldw,J1,New,BeiJing,ME,Clear,2012-08-22,2012-10-10,49,
Tesla,H1,Renewal,ShangHai,Genetics,Pending,2012-08-23,,2404,
smartrabbit,F1,Renewal,ShangHai,CS,Clear,2012-08-23,2012-09-11,19,"ot a phone call at 4:30 pm 

Though my scheduled flight is 10:50 am...

anyway good news! Bless all~~"
anecdote,F1,Renewal,BeiJing,Physics,Clear,2012-08-23,2012-09-28,36,
kangxiby,H1,Renewal,BeiJing,EE,Clear,2012-08-24,2012-09-12,19,
Pullman2,F1,Renewal,BeiJing,Materials science and eng,Clear,2012-08-24,2012-09-13,20,lear today. need another 3-5 days to get the visa.
zzz,J1,New,BeiJing,GG,Clear,2012-08-24,2012-09-11,18,
idea_love,J1,New,ShangHai,EE,Clear,2012-08-27,2012-09-13,17,ksed a few questions and checked. Mailed DOS one time and get replyed. Received EMS just now. Wish you all good luck!
chenzheruc,F1,Renewal,ShangHai,CS,Clear,2012-08-27,2012-09-13,17,
storeyfox,F1,Renewal,BeiJing,ee,Clear,2012-08-27,2012-10-09,43,".27 interview
9.30-10.8 Embassy closed
10.9 Email informed clear
10.11 Got visa through zhongxin, haha
btw, the number we call to contact DOS actually does not have any effect upon the whole process, they dont receive materials, and their information must be late than Embassy.
bless all"
hjy098,F1,Renewal,ShangHai,Chemistry,Clear,2012-08-27,2012-09-11,15,
clear early,J1,New,BeiJing,ME,Clear,2012-08-27,2012-09-11,15,
ZnPMg,B1,Renewal,Others,Chemical Engineering,Clear,2012-08-27,2012-10-06,40,
lizhibupt,F1,Renewal,GuangZhou,Information System Manage,Clear,2012-08-27,2012-10-09,43,"e="""" down.="""" finally,="""" for="""" href=""./personal_detail.php?casenum=45322"" pending="""" receive="""" still="""" target=""_blank"" title=""08/27/2012 The VO asks for research plan, adviser information and my CV and then checks me again. During the interview I told him that I do not have a adviser for my research since there is no research for my program at all.

09/21/2012 Still under AP. Called DOS everyday and is  still pending. Send Email to Guangzhou consulate general, still pending. Guangzhou AP is really slow, which result in LOA for this semester, desperate!!! Bless all checkee!!

09/28/2012 Still no response at all. Contact consulate and DOS everyday and get "
